,system_id,file_name,run_time,data_requirements,absolute_error_azimuth,absolute_error_tilt,issue,number_days
93,5242,5242_ac_power_inv_3581.csv,102.28887867927551,"['time_series', 'latitude', 'longitude']",2.3066434504152085,0.5019857250225206,clipping,1992
94,5242,5242_ac_power_inv_3582.csv,101.02946901321411,"['time_series', 'latitude', 'longitude']",8.123083056371598,1.1653344134164048,clipping,1985
95,5242,5242_ac_power_inv_3583.csv,99.17595624923706,"['time_series', 'latitude', 'longitude']",1.8958730390383778,0.6372476637515572,clipping,2006
96,5242,5242_ac_power_inv_3584.csv,116.80338740348816,"['time_series', 'latitude', 'longitude']",4.487180296228871,0.3204307285373176,clipping,2000
97,5242,5242_ac_power_inv_3585.csv,96.12779688835144,"['time_series', 'latitude', 'longitude']",19.066916609052157,0.10396453138393635,clipping,1944
98,5242,5242_ac_power_inv_3586.csv,100.01681661605835,"['time_series', 'latitude', 'longitude']",2.1669893909917164,0.44879384383709464,clipping,1991
99,5242,5242_ac_power_inv_3587.csv,85.55053806304932,"['time_series', 'latitude', 'longitude']",12.513206341957186,1.9780727650671768,clipping,1881
100,5242,5242_ac_power_inv_3588.csv,79.42811465263367,"['time_series', 'latitude', 'longitude']",2.4779470163938413,0.19143356460771344,clipping,1890
101,5242,5242_ac_power_inv_3589.csv,93.9759316444397,"['time_series', 'latitude', 'longitude']",1.7416647609343272,0.23280177324834384,clipping,1847
102,5242,5242_ac_power_inv_3590.csv,94.65512156486511,"['time_series', 'latitude', 'longitude']",0.006213961841922355,0.24636359277576858,clipping,2001
103,5242,5242_ac_power_inv_3591.csv,91.45619630813599,"['time_series', 'latitude', 'longitude']",3.522042881558349,0.6354611295851296,clipping,2002
104,5242,5242_ac_power_inv_3592.csv,89.38285875320435,"['time_series', 'latitude', 'longitude']",0.02699028602600606,3.1633729815855247,clipping,2007
105,5242,5242_ac_power_inv_3593.csv,83.40526604652405,"['time_series', 'latitude', 'longitude']",2.9358448361672913,1.1262599534398792,clipping,1998
106,5242,5242_ac_power_inv_3594.csv,68.55236721038818,"['time_series', 'latitude', 'longitude']",4.655688504677784,0.5139325700045418,clipping,1951
107,5242,5242_ac_power_inv_3595.csv,69.74549555778503,"['time_series', 'latitude', 'longitude']",16.009891114906566,1.4144012452712502,clipping,1994
108,5242,5242_ac_power_inv_3596.csv,65.23384761810303,"['time_series', 'latitude', 'longitude']",5.665271305414905,0.900761299749055,clipping,1987
109,5242,5242_ac_power_inv_3597.csv,76.14386296272278,"['time_series', 'latitude', 'longitude']",3.422557711468812,0.6226524303203682,clipping,2005
110,5242,5242_ac_power_inv_3598.csv,70.98840689659119,"['time_series', 'latitude', 'longitude']",4.262921926554327,0.5581287757416735,clipping,1971
111,5242,5242_ac_power_inv_3599.csv,69.77987623214722,"['time_series', 'latitude', 'longitude']",0.10196315385968546,3.347844684014854,clipping,1940
112,5257,5257_ac_power_inv_3746.csv,74.56441760063171,"['time_series', 'latitude', 'longitude']",22.20241982739725,1.9261971495852475,"soiling, clipping",1693
113,5257,5257_ac_power_inv_3747.csv,60.153454542160034,"['time_series', 'latitude', 'longitude']",22.32471449300465,2.2038407608837733,"soiling, clipping",1699
114,5257,5257_ac_power_inv_3748.csv,59.71600008010864,"['time_series', 'latitude', 'longitude']",25.498618023211804,1.991952785319608,"soiling, clipping",1698
115,5257,5257_ac_power_inv_3749.csv,69.55239486694336,"['time_series', 'latitude', 'longitude']",13.923210714856452,2.7723920771196298,"soiling, clipping",1702
116,5257,5257_ac_power_inv_3750.csv,73.94275999069214,"['time_series', 'latitude', 'longitude']",24.05255842848925,2.21378320899161,"soiling, clipping",1703
117,5257,5257_ac_power_inv_3751.csv,57.15542936325073,"['time_series', 'latitude', 'longitude']",18.430776621287407,1.932856024861712,"soiling, clipping",1691
118,5257,5257_ac_power_inv_3752.csv,64.99402141571045,"['time_series', 'latitude', 'longitude']",31.999999967665474,1.6656928390364012,"soiling, clipping",1695
119,5257,5257_ac_power_inv_3753.csv,58.64002466201782,"['time_series', 'latitude', 'longitude']",21.87646088846077,2.2682320017412136,"soiling, clipping",1699
120,5257,5257_ac_power_inv_3754.csv,59.79195785522461,"['time_series', 'latitude', 'longitude']",22.65821726562507,2.3606885185577218,"soiling, clipping",1704
121,5257,5257_ac_power_inv_3755.csv,54.90432357788086,"['time_series', 'latitude', 'longitude']",21.361383182314,2.2673816908590725,"soiling, clipping",1695
122,5257,5257_ac_power_inv_3756.csv,66.94706010818481,"['time_series', 'latitude', 'longitude']",26.605297474462702,2.2293468268047167,"soiling, clipping",1698
123,5257,5257_ac_power_inv_3757.csv,60.5252423286438,"['time_series', 'latitude', 'longitude']",21.971963108515865,2.2047535403826117,"soiling, clipping",1695
124,5257,5257_ac_power_inv_3758.csv,62.85453987121582,"['time_series', 'latitude', 'longitude']",20.939185380434367,2.254964539764421,"soiling, clipping",1695
125,5257,5257_ac_power_inv_3759.csv,61.889387130737305,"['time_series', 'latitude', 'longitude']",30.32495288843893,1.9257523167526926,"soiling, clipping",1703
126,5257,5257_ac_power_inv_3760.csv,88.41529607772827,"['time_series', 'latitude', 'longitude']",22.434662981782367,2.198449470951653,"soiling, clipping",1693
127,5257,5257_ac_power_inv_3761.csv,75.44487690925598,"['time_series', 'latitude', 'longitude']",22.64963867485625,2.297597625275958,soiling,1705
128,5257,5257_ac_power_inv_3762.csv,66.2422297000885,"['time_series', 'latitude', 'longitude']",31.999999999999943,1.2843521306516053,"soiling, clipping",1703
129,5257,5257_ac_power_inv_3763.csv,65.0823745727539,"['time_series', 'latitude', 'longitude']",15.99151644428855,2.871653983652288,soiling,1705
130,5257,5257_ac_power_inv_3764.csv,78.24522018432617,"['time_series', 'latitude', 'longitude']",22.655088023765302,2.3299108131910167,"soiling, clipping",1693
131,5273,5273_ac_power_inv_5975.csv,97.47949981689453,"['time_series', 'latitude', 'longitude']",11.116373862473665,0.15856079021760383,clipping,1819
132,5273,5273_ac_power_inv_5973.csv,80.29103469848633,"['time_series', 'latitude', 'longitude']",13.189049305277479,0.855210479586896,clipping,1950
133,5273,5273_ac_power_inv_5974.csv,77.44027161598206,"['time_series', 'latitude', 'longitude']",13.328487459522734,0.9055743805102665,clipping,1950
134,5273,5273_ac_power_inv_5972.csv,73.58816123008728,"['time_series', 'latitude', 'longitude']",14.06012258254799,0.7067567654107751,clipping,1950
135,5273,5273_ac_power_inv_5971.csv,74.55973839759827,"['time_series', 'latitude', 'longitude']",15.06710318822482,0.020159339969798573,clipping,1950
136,5291,5291_ac_power_inv_4104.csv,90.50590372085571,"['time_series', 'latitude', 'longitude']",14.690079477339452,0.7102050104664333,"soiling, clipping",1959
137,5291,5291_ac_power_inv_4105.csv,69.62950110435486,"['time_series', 'latitude', 'longitude']",8.511333956423812,0.7305143516615527,"soiling, clipping",1957
138,5291,5291_ac_power_inv_4106.csv,71.2887532711029,"['time_series', 'latitude', 'longitude']",9.824870178412255,0.22188786067877064,"soiling, clipping",1959
139,5291,5291_ac_power_inv_4107.csv,70.77301788330078,"['time_series', 'latitude', 'longitude']",12.044496950419926,1.7179355054932728,"soiling, clipping",1929
140,5291,5291_ac_power_inv_4108.csv,67.75046873092651,"['time_series', 'latitude', 'longitude']",9.280488468241543,0.32674504540552807,"soiling, clipping",1959
141,5297,5297_ac_power_inv_4176.csv,68.95422625541687,"['time_series', 'latitude', 'longitude']",4.656384452758346,1.158082472913403,clipping,1219
142,5297,5297_ac_power_inv_4177.csv,60.04184293746948,"['time_series', 'latitude', 'longitude']",4.140987720584661,3.195801437626038,clipping,1211
143,5297,5297_ac_power_inv_4178.csv,54.17657017707825,"['time_series', 'latitude', 'longitude']",5.7642123886782315,0.9178258905035825,clipping,1217
144,5308,5308_ac_power_inv_4258.csv,58.152140617370605,"['time_series', 'latitude', 'longitude']",5.183409540377909,0.22010510729581867,clipping,1144
145,5308,5308_ac_power_inv_4259.csv,47.87110471725464,"['time_series', 'latitude', 'longitude']",5.6708417937145725,0.16643055049803124,clipping,1144
146,5308,5308_ac_power_inv_4260.csv,45.154635190963745,"['time_series', 'latitude', 'longitude']",4.504479737381331,0.11688354962589642,clipping,1144
147,5308,5308_ac_power_inv_4261.csv,50.529869079589844,"['time_series', 'latitude', 'longitude']",4.679251838051243,0.5504094587848769,clipping,1144
148,5308,5308_ac_power_inv_4262.csv,54.92078375816345,"['time_series', 'latitude', 'longitude']",3.8382884436402094,0.37760994714627927,clipping,1116
149,5308,5308_ac_power_inv_4263.csv,153.42910146713257,"['time_series', 'latitude', 'longitude']",4.853515341355234,0.6259172096788816,clipping,1144
150,5308,5308_ac_power_inv_4264.csv,61.99033570289612,"['time_series', 'latitude', 'longitude']",3.821571596272804,0.1610893931063444,clipping,1144
151,5308,5308_ac_power_inv_4265.csv,64.21804881095886,"['time_series', 'latitude', 'longitude']",4.081603097805413,0.04511543011286179,clipping,1144
152,5308,5308_ac_power_inv_4266.csv,59.07008981704712,"['time_series', 'latitude', 'longitude']",3.7287255909213,0.7525184274047589,clipping,1116
153,5308,5308_ac_power_inv_4267.csv,61.13820815086365,"['time_series', 'latitude', 'longitude']",3.718874185966797,0.6376176799365645,clipping,1144
154,5308,5308_ac_power_inv_4268.csv,60.395575523376465,"['time_series', 'latitude', 'longitude']",4.125158380310637,0.4274914340155789,clipping,1144
155,5308,5308_ac_power_inv_4269.csv,62.12601971626282,"['time_series', 'latitude', 'longitude']",3.601176776491741,2.106661486635918,clipping,1144
156,5308,5308_ac_power_inv_4270.csv,64.67253732681274,"['time_series', 'latitude', 'longitude']",3.891315079261318,0.5066837823523933,clipping,1144
157,5308,5308_ac_power_inv_4271.csv,63.332255125045776,"['time_series', 'latitude', 'longitude']",4.345182680764339,0.09334724774141989,clipping,1129
158,5308,5308_ac_power_inv_4272.csv,65.63335919380188,"['time_series', 'latitude', 'longitude']",5.551028845705815,1.0477393874020073,clipping,1144
159,5308,5308_ac_power_inv_4273.csv,58.68980288505554,"['time_series', 'latitude', 'longitude']",3.5898909971667194,0.15448562921922004,clipping,1116
160,5308,5308_ac_power_inv_4274.csv,56.199267625808716,"['time_series', 'latitude', 'longitude']",3.196635211871893,0.23077071453593945,clipping,1116
161,5308,5308_ac_power_inv_4275.csv,48.68574070930481,"['time_series', 'latitude', 'longitude']",3.3079227813023806,0.6669703771844269,clipping,1116
162,5308,5308_ac_power_inv_4276.csv,54.4915509223938,"['time_series', 'latitude', 'longitude']",3.8068570310582857,0.1367049211273219,clipping,1138
163,5308,5308_ac_power_inv_4277.csv,55.15413689613342,"['time_series', 'latitude', 'longitude']",4.555517561104239,0.45033068939329723,clipping,1136
164,5308,5308_ac_power_inv_4278.csv,49.978073596954346,"['time_series', 'latitude', 'longitude']",4.417992085978966,0.40499295747843433,clipping,1144
165,5308,5308_ac_power_inv_4279.csv,48.255152225494385,"['time_series', 'latitude', 'longitude']",3.86556294312183,0.6287424613769055,clipping,1144
166,5308,5308_ac_power_inv_4280.csv,47.90186381340027,"['time_series', 'latitude', 'longitude']",4.9933049758556365,0.15887549658295086,clipping,1144
167,5308,5308_ac_power_inv_4281.csv,44.56301760673523,"['time_series', 'latitude', 'longitude']",3.6268528710981798,0.48412402555405265,clipping,1115
168,5308,5308_ac_power_inv_4282.csv,44.6439950466156,"['time_series', 'latitude', 'longitude']",5.25638782358962,0.6510642356450269,clipping,1116
169,5308,5308_ac_power_inv_4283.csv,45.92968225479126,"['time_series', 'latitude', 'longitude']",4.489813368254829,0.009549392745430652,clipping,1144
170,5308,5308_ac_power_inv_4284.csv,49.45566177368164,"['time_series', 'latitude', 'longitude']",3.093511606260904,0.03760735574573104,clipping,1116
171,5308,5308_ac_power_inv_4285.csv,47.8875470161438,"['time_series', 'latitude', 'longitude']",4.8157190727369255,0.6354684673589155,clipping,1144
172,5308,5308_ac_power_inv_4286.csv,43.57163119316101,"['time_series', 'latitude', 'longitude']",4.908698283056793,0.14555542955148582,clipping,1144
173,5308,5308_ac_power_inv_4287.csv,46.33873105049133,"['time_series', 'latitude', 'longitude']",3.3888234951789116,0.41495004031743576,clipping,1116
174,5318,5318_ac_power_inv_6240.csv,117.699871301651,"['time_series', 'latitude', 'longitude']",16.070584446862966,2.439392307022178,clipping,2360
175,5318,5318_ac_power_inv_6236.csv,80.38912272453308,"['time_series', 'latitude', 'longitude']",10.30731945553643,3.0854692518330786,clipping,2348
176,5318,5318_ac_power_inv_6232.csv,89.95188927650452,"['time_series', 'latitude', 'longitude']",10.022503561880683,1.0205765822435424,clipping,2308
177,5318,5318_ac_power_inv_6233.csv,101.92476987838745,"['time_series', 'latitude', 'longitude']",11.429494567480049,1.4050682647876584,clipping,2348
178,5318,5318_ac_power_inv_6226.csv,95.2160484790802,"['time_series', 'latitude', 'longitude']",11.878056595241219,2.0452221630775007,clipping,2360
179,5318,5318_ac_power_inv_6244.csv,89.12902116775513,"['time_series', 'latitude', 'longitude']",13.408279309905794,0.31255617873049246,clipping,2361
180,5324,5324_ac_power_inv_4531.csv,81.93305659294128,"['time_series', 'latitude', 'longitude']",4.999999999999943,1.4622601166491007,clipping,1643
181,5324,5324_ac_power_inv_4532.csv,64.62403106689453,"['time_series', 'latitude', 'longitude']",4.999999999999943,1.622520761045104,clipping,1643
182,5324,5324_ac_power_inv_4533.csv,65.30908513069153,"['time_series', 'latitude', 'longitude']",4.999999993211475,1.2798554925569308,clipping,1643
183,5324,5324_ac_power_inv_4530.csv,68.14539837837219,"['time_series', 'latitude', 'longitude']",4.999999999999943,1.7156238976009792,clipping,1658
184,5328,5328_ac_power_inv_4559.csv,79.82903289794922,"['time_series', 'latitude', 'longitude']",4.999999999999943,1.5105000375635802,clipping,1658
185,5328,5328_ac_power_inv_4560.csv,62.75508117675781,"['time_series', 'latitude', 'longitude']",4.999999999999943,1.3228385427867693,clipping,1658
186,5328,5328_ac_power_inv_4561.csv,60.945048809051514,"['time_series', 'latitude', 'longitude']",4.999999999999943,1.3402813314119761,clipping,1658
187,5329,5329_ac_power_inv_4562.csv,69.88105154037476,"['time_series', 'latitude', 'longitude']",4.999999995346258,0.6622694393821096,clipping,1672
188,5329,5329_ac_power_inv_4563.csv,59.8199782371521,"['time_series', 'latitude', 'longitude']",4.999999998623821,0.25507399422916954,clipping,1662
